id;title;url;cover;rate
22939161;星际迷航3：超越星辰;https://movie.douban.com/subject/22939161/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2377455123.jpg;7.3
26700688;阴影之下;https://movie.douban.com/subject/26700688/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2373113468.jpg;6.4
25929151;遇见你之前;https://movie.douban.com/subject/25929151/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2317441943.jpg;7.5
26564988;所以……和黑粉结婚了;https://movie.douban.com/subject/26564988/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2361259614.jpg;4.8
25835285;男与女;https://movie.douban.com/subject/25835285/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2308184818.jpg;7.4
2131940;魔兽;https://movie.douban.com/subject/2131940/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2345947329.jpg;7.8
26374671;密探;https://movie.douban.com/subject/26374671/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2376085450.jpg;6.4
25908065;我们的十年;https://movie.douban.com/subject/25908065/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2375677172.jpg;5.0
20505982;寒战2;https://movie.douban.com/subject/20505982/;https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2360072346.jpg;7.0
25855071;初恋这首情歌;https://movie.douban.com/subject/25855071/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2312765873.jpg;8.3
25817534;哭声;https://movie.douban.com/subject/25817534/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2339592703.jpg;7.1
25797778;冰川时代5：星际碰撞;https://movie.douban.com/subject/25797778/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2365823697.jpg;6.6
21441132;爱丽丝梦游仙境2：镜中奇遇记;https://movie.douban.com/subject/21441132/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2349374680.jpg;6.6
25777636;奇幻森林;https://movie.douban.com/subject/25777636/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2326337223.jpg;7.8
26336253;使徒行者;https://movie.douban.com/subject/26336253/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2369022569.jpg;6.7
25786060;X战警：天启;https://movie.douban.com/subject/25786060/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2352321614.jpg;7.9
26385940;坏妈妈;https://movie.douban.com/subject/26385940/;https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2342879096.jpg;6.5
26469862;樱桃小丸子：来自意大利的少年;https://movie.douban.com/subject/26469862/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2383897820.jpg;7.1
26591654;地雷区;https://movie.douban.com/subject/26591654/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2273266824.jpg;8.5
3428500;潜伏者;https://movie.douban.com/subject/3428500/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2337024492.jpg;7.0
25662337;惊天魔盗团2;https://movie.douban.com/subject/25662337/;https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2355440566.jpg;6.5
25662329;疯狂动物城;https://movie.douban.com/subject/25662329/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2315672647.jpg;9.2
10774104;德惠翁主;https://movie.douban.com/subject/10774104/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2359023575.jpg;7.3
21941770;赏金猎人;https://movie.douban.com/subject/21941770/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2358403173.jpg;5.1
26870044;四平青年之浩哥大战古惑仔;https://movie.douban.com/subject/26870044/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2381285989.jpg;5.1
26344688;同级生;https://movie.douban.com/subject/26344688/;https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2232859216.jpg;8.8
26375609;惊天大逆转;https://movie.douban.com/subject/26375609/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2363070684.jpg;7.1
25820460;美国队长3;https://movie.douban.com/subject/25820460/;https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2332503406.jpg;7.7
26849308;超时空传输;https://movie.douban.com/subject/26849308/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2377593309.jpg;6.6
26746381;网;https://movie.douban.com/subject/26746381/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2379820842.jpg;7.1
26726098;他是龙;https://movie.douban.com/subject/26726098/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2374045871.jpg;7.4
26887890;小戏骨：白蛇传;https://movie.douban.com/subject/26887890/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2388405913.jpg;8.5
26088403;检察官外传;https://movie.douban.com/subject/26088403/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2298188494.jpg;7.0
4811813;独立日2：卷土重来;https://movie.douban.com/subject/4811813/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2362976267.jpg;5.7
26356321;莫西干回到故乡;https://movie.douban.com/subject/26356321/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2294115535.jpg;7.8
26271094;谎言西西里;https://movie.douban.com/subject/26271094/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2367900345.jpg;4.7
5327268;荒野猎人;https://movie.douban.com/subject/5327268/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2323258429.jpg;7.8
3212398;超能敢死队;https://movie.douban.com/subject/3212398/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2358684311.jpg;6.0
26411219;变焦;https://movie.douban.com/subject/26411219/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2327560779.jpg;7.1
26700818;极品基老伴：完结篇;https://movie.douban.com/subject/26700818/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2360539785.jpg;9.3
26296258;胡丽叶塔;https://movie.douban.com/subject/26296258/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2322750048.jpg;7.3
26352445;反贪风暴2;https://movie.douban.com/subject/26352445/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2370795749.jpg;5.2
6860147;霓虹恶魔;https://movie.douban.com/subject/6860147/;https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2361572046.jpg;6.0
24750534;蝙蝠侠大战超人：正义黎明;https://movie.douban.com/subject/24750534/;https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2316834186.jpg;6.6
24529353;绝地逃亡;https://movie.douban.com/subject/24529353/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2366057661.jpg;5.6
26414979;丘奇先生;https://movie.douban.com/subject/26414979/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2337103034.jpg;7.8
26322792;北京遇上西雅图之不二情书;https://movie.douban.com/subject/26322792/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2336879398.jpg;6.5
24827387;盗墓笔记;https://movie.douban.com/subject/24827387/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2370646859.jpg;4.8
24860563;招魂2;https://movie.douban.com/subject/24860563/;https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2360924286.jpg;7.6
25920885;神探夏洛克：可恶的新娘;https://movie.douban.com/subject/25920885/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2299823043.jpg;6.9
26259202;跑调天后;https://movie.douban.com/subject/26259202/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2322114602.jpg;6.8
25662327;火锅英雄;https://movie.douban.com/subject/25662327/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2325504300.jpg;7.3
25757187;我不是王毛;https://movie.douban.com/subject/25757187/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2316504999.jpg;7.7
